=== Run information ===

Scheme:       weka.classifiers.trees.RandomForest -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1
Relation:     final_train
Instances:    40000
Attributes:   658
              [list of attributes omitted]
Test mode:    evaluate on training data

=== Classifier model (full training set) ===

RandomForest

Bagging with 100 iterations and base learner

weka.classifiers.trees.RandomTree -K 0 -M 1.0 -V 0.001 -S 1 -do-not-check-capabilities

Time taken to build model: 751.52 seconds

=== Predictions on training set ===

inst#,actual,predicted,error,prediction
26262,2:positive,2:positive,,0.9
26263,2:positive,2:positive,,0.87
26264,2:positive,2:positive,,0.96
26265,3:neutral,3:neutral,,0.74
26266,2:positive,2:positive,,0.84
26267,3:neutral,3:neutral,,0.71
26268,1:negative,1:negative,,0.79
26269,1:negative,1:negative,,0.95
26270,2:positive,2:positive,,0.93
26271,1:negative,1:negative,,0.86
26272,2:positive,2:positive,,0.92
26273,3:neutral,3:neutral,,0.71
26274,2:positive,2:positive,,0.85
26275,1:negative,1:negative,,0.78
26276,2:positive,2:positive,,0.82
26277,2:positive,2:positive,,0.72
26278,2:positive,2:positive,,0.83
26279,2:positive,2:positive,,1
26280,1:negative,1:negative,,0.694
26281,2:positive,2:positive,,0.96
26282,2:positive,2:positive,,0.85
26283,2:positive,2:positive,,0.94
26284,2:positive,2:positive,,0.87
26285,2:positive,2:positive,,0.87
26286,3:neutral,3:neutral,,0.67
26287,2:positive,2:positive,,0.81
26288,2:positive,2:positive,,0.93
26289,3:neutral,3:neutral,,0.77
26290,2:positive,2:positive,,0.8
26291,2:positive,2:positive,,0.746
26292,1:negative,1:negative,,0.74
26293,2:positive,2:positive,,0.94
26294,2:positive,2:positive,,0.91
26295,2:positive,2:positive,,0.86
26296,2:positive,2:positive,,0.92
26297,1:negative,1:negative,,0.74
26298,1:negative,1:negative,,0.73
26299,3:neutral,3:neutral,,0.75
26300,3:neutral,3:neutral,,0.75
26301,2:positive,2:positive,,0.87
26302,1:negative,1:negative,,0.81
26303,2:positive,2:positive,,0.87
26304,3:neutral,3:neutral,,0.75
26305,2:positive,2:positive,,0.9
26306,2:positive,2:positive,,0.95
26307,2:positive,2:positive,,0.85
26308,3:neutral,3:neutral,,0.7
26309,2:positive,2:positive,,0.96
26310,1:negative,1:negative,,0.75
26311,1:negative,1:negative,,0.76
26312,2:positive,2:positive,,0.8
26313,2:positive,2:positive,,0.81
26314,2:positive,2:positive,,0.9
26315,2:positive,2:positive,,0.93
26316,3:neutral,3:neutral,,0.6
26317,1:negative,1:negative,,0.87
26318,3:neutral,3:neutral,,0.67
26319,2:positive,2:positive,,0.97
26320,2:positive,2:positive,,0.825
26321,3:neutral,3:neutral,,0.66
26322,2:positive,2:positive,,0.89
26323,2:positive,2:positive,,1
26324,2:positive,2:positive,,0.89
26325,2:positive,2:positive,,0.99
26326,2:positive,2:positive,,0.89
26327,2:positive,2:positive,,0.97
26328,1:negative,1:negative,,0.71
26329,3:neutral,3:neutral,,0.73
26330,3:neutral,3:neutral,,0.76
26331,1:negative,1:negative,,0.8
26332,3:neutral,3:neutral,,0.81
26333,2:positive,2:positive,,0.93
26334,1:negative,1:negative,,0.87
26335,1:negative,1:negative,,0.86
26336,1:negative,1:negative,,0.96
26337,2:positive,2:positive,,0.89
26338,2:positive,2:positive,,0.79
26339,3:neutral,3:neutral,,0.78
26340,1:negative,1:negative,,0.86
26341,1:negative,1:negative,,0.74
26342,2:positive,2:positive,,0.95
26343,1:negative,1:negative,,0.77
26344,2:positive,2:positive,,0.86
26345,2:positive,2:positive,,0.86
26346,2:positive,2:positive,,0.9
26347,1:negative,1:negative,,0.73
26348,3:neutral,3:neutral,,0.7
26349,2:positive,2:positive,,0.93
26350,2:positive,2:positive,,0.84
26351,3:neutral,3:neutral,,0.75
26352,2:positive,2:positive,,0.79
26353,2:positive,2:positive,,0.94
26354,2:positive,2:positive,,0.93
26355,1:negative,1:negative,,0.88
26356,1:negative,1:negative,,0.83
26357,1:negative,1:negative,,0.92
26358,2:positive,2:positive,,0.96
26359,3:neutral,3:neutral,,0.72
26360,3:neutral,3:neutral,,0.75
26361,2:positive,2:positive,,0.91
26362,2:positive,2:positive,,0.95
26363,1:negative,1:negative,,0.85
26364,3:neutral,3:neutral,,0.71
26365,2:positive,2:positive,,0.93
26366,1:negative,1:negative,,0.78
26367,2:positive,2:positive,,0.86
26368,1:negative,1:negative,,0.896
26369,2:positive,2:positive,,0.93
26370,2:positive,2:positive,,0.83
26371,2:positive,2:positive,,0.86
26372,2:positive,2:positive,,0.88
26373,2:positive,2:positive,,0.99
26374,2:positive,2:positive,,0.97
26375,1:negative,1:negative,,0.92
26376,1:negative,1:negative,,0.81
26377,3:neutral,3:neutral,,0.74
26378,1:negative,1:negative,,0.85
26379,2:positive,2:positive,,0.98
26380,3:neutral,3:neutral,,0.68
26381,2:positive,2:positive,,0.98
26382,3:neutral,3:neutral,,0.78
26383,2:positive,2:positive,,0.77
26384,1:negative,1:negative,,0.79
26385,2:positive,2:positive,,0.84
26386,2:positive,2:positive,,0.86
26387,1:negative,1:negative,,0.73
26388,3:neutral,3:neutral,,0.66
26389,1:negative,1:negative,,0.93
26390,2:positive,2:positive,,0.98
26391,2:positive,2:positive,,0.88
26392,2:positive,2:positive,,0.92
26393,3:neutral,3:neutral,,0.76
26394,2:positive,2:positive,,0.93
26395,2:positive,2:positive,,0.87
26396,2:positive,2:positive,,0.8
26397,3:neutral,3:neutral,,0.66
26398,1:negative,1:negative,,0.78
26399,1:negative,1:negative,,0.89
26400,3:neutral,3:neutral,,0.68
26401,1:negative,1:negative,,0.84
26402,1:negative,1:negative,,0.69
26403,1:negative,1:negative,,0.86
26404,1:negative,1:negative,,0.81
26405,1:negative,1:negative,,0.87
26406,1:negative,1:negative,,0.89
26407,2:positive,2:positive,,0.92
26408,2:positive,2:positive,,0.87
26409,2:positive,2:positive,,0.92
26410,1:negative,1:negative,,0.82
26411,2:positive,2:positive,,0.95
26412,3:neutral,3:neutral,,0.67
26413,1:negative,1:negative,,0.83
26414,2:positive,2:positive,,0.81
26415,2:positive,2:positive,,0.95
26416,2:positive,2:positive,,0.83
26417,1:negative,1:negative,,0.71
26418,1:negative,1:negative,,0.84
26419,1:negative,1:negative,,0.93
26420,3:neutral,3:neutral,,0.65
26421,2:positive,2:positive,,0.95
26422,2:positive,2:positive,,0.76
26423,2:positive,2:positive,,0.89
26424,2:positive,2:positive,,0.87
26425,2:positive,2:positive,,0.91
26426,2:positive,2:positive,,0.93
26427,2:positive,2:positive,,0.86
26428,2:positive,2:positive,,0.82
26429,2:positive,2:positive,,0.95
26430,2:positive,2:positive,,0.88
26431,3:neutral,3:neutral,,0.7
26432,3:neutral,3:neutral,,0.62
26433,2:positive,2:positive,,0.98
26434,3:neutral,3:neutral,,0.69
26435,3:neutral,3:neutral,,0.75
26436,3:neutral,3:neutral,,0.7
26437,3:neutral,3:neutral,,0.79
26438,2:positive,2:positive,,0.9
26439,2:positive,2:positive,,0.82
26440,2:positive,2:positive,,0.81
26441,1:negative,1:negative,,0.89
26442,1:negative,1:negative,,0.66
26443,1:negative,1:negative,,0.72
26444,1:negative,1:negative,,0.9
26445,2:positive,2:positive,,0.93
26446,2:positive,2:positive,,0.85
26447,3:neutral,3:neutral,,0.76
26448,3:neutral,3:neutral,,0.73
26449,3:neutral,3:neutral,,0.7
26450,2:positive,2:positive,,0.96
26451,1:negative,1:negative,,0.75
26452,1:negative,1:negative,,0.81
26453,2:positive,2:positive,,0.89
26454,1:negative,1:negative,,0.84
26455,2:positive,2:positive,,0.79
26456,2:positive,2:positive,,0.8
26457,1:negative,1:negative,,0.85
26458,3:neutral,3:neutral,,0.69
26459,2:positive,2:positive,,0.95
26460,3:neutral,3:neutral,,0.69
26461,2:positive,2:positive,,0.9
26462,2:positive,2:positive,,0.78
26463,3:neutral,3:neutral,,0.74
26464,1:negative,1:negative,,0.73
26465,1:negative,1:negative,,0.69
26466,2:positive,2:positive,,0.89
26467,2:positive,2:positive,,0.89
26468,2:positive,2:positive,,0.83
26469,2:positive,2:positive,,0.87
26470,1:negative,1:negative,,0.76
26471,2:positive,2:positive,,0.87
26472,1:negative,1:negative,,0.72
26473,2:positive,2:positive,,0.78
26474,2:positive,2:positive,,0.87
26475,2:positive,2:positive,,0.84
26476,3:neutral,3:neutral,,0.8
26477,3:neutral,3:neutral,,0.72
26478,2:positive,2:positive,,0.91
26479,1:negative,1:negative,,0.75
26480,2:positive,2:positive,,0.87
26481,2:positive,2:positive,,0.79
26482,2:positive,2:positive,,0.8
26483,1:negative,1:negative,,0.78
26484,3:neutral,3:neutral,,0.63
26485,1:negative,1:negative,,0.86
26486,2:positive,2:positive,,0.98
26487,2:positive,2:positive,,0.89
26488,2:positive,2:positive,,0.83
26489,1:negative,1:negative,,0.7
26490,2:positive,2:positive,,0.95
26491,2:positive,2:positive,,0.721
26492,2:positive,2:positive,,0.95
26493,2:positive,2:positive,,0.99
26494,2:positive,2:positive,,0.94
26495,2:positive,2:positive,,0.83
26496,2:positive,2:positive,,0.99
26497,3:neutral,3:neutral,,0.81
26498,1:negative,1:negative,,0.82
26499,2:positive,2:positive,,0.92
26500,2:positive,2:positive,,0.9
26501,2:positive,2:positive,,0.91
26502,1:negative,1:negative,,0.87
26503,1:negative,1:negative,,0.76
26504,1:negative,1:negative,,0.91
26505,3:neutral,3:neutral,,0.61
26506,2:positive,2:positive,,0.92
26507,2:positive,2:positive,,0.81
26508,2:positive,2:positive,,0.96
26509,2:positive,2:positive,,0.82
26510,2:positive,2:positive,,0.91
26511,2:positive,2:positive,,0.92
26512,2:positive,2:positive,,0.78
26513,2:positive,2:positive,,1
26514,2:positive,2:positive,,0.97
26515,1:negative,2:positive,+,0.609
26516,2:positive,2:positive,,0.84
26517,2:positive,2:positive,,0.99
26518,2:positive,2:positive,,0.92
26519,3:neutral,3:neutral,,0.82
26520,2:positive,2:positive,,0.94
26521,2:positive,2:positive,,0.93
26522,2:positive,2:positive,,0.98
26523,2:positive,2:positive,,0.86
26524,1:negative,1:negative,,0.79
26525,2:positive,2:positive,,0.72
26526,1:negative,1:negative,,0.83
26527,2:positive,2:positive,,0.78
26528,2:positive,2:positive,,0.84
26529,3:neutral,3:neutral,,0.75
26530,2:positive,2:positive,,0.97
26531,3:neutral,3:neutral,,0.66
26532,1:negative,1:negative,,0.88
26533,2:positive,2:positive,,0.92
26534,2:positive,2:positive,,0.9
26535,1:negative,1:negative,,0.87
26536,3:neutral,3:neutral,,0.78
26537,3:neutral,3:neutral,,0.75
26538,1:negative,1:negative,,0.88
26539,3:neutral,3:neutral,,0.75
26540,2:positive,2:positive,,0.609
26541,2:positive,2:positive,,0.81
26542,2:positive,2:positive,,0.93
26543,2:positive,2:positive,,0.75
26544,2:positive,2:positive,,0.92
26545,1:negative,1:negative,,0.71
26546,2:positive,2:positive,,0.92
26547,2:positive,2:positive,,0.78
26548,3:neutral,3:neutral,,0.81
26549,2:positive,2:positive,,1
26550,2:positive,2:positive,,0.95
26551,1:negative,1:negative,,0.63
26552,1:negative,1:negative,,0.98
26553,2:positive,2:positive,,0.83
26554,1:negative,1:negative,,0.86
26555,2:positive,2:positive,,0.95
26556,1:negative,1:negative,,0.76
26557,2:positive,2:positive,,0.87
26558,1:negative,1:negative,,0.8
26559,2:positive,2:positive,,0.96
26560,3:neutral,3:neutral,,0.76
26561,1:negative,1:negative,,0.76
26562,1:negative,1:negative,,0.8
26563,2:positive,2:positive,,0.94
26564,1:negative,1:negative,,0.76
26565,1:negative,1:negative,,0.7
26566,2:positive,2:positive,,0.95
26567,2:positive,2:positive,,0.8
26568,3:neutral,3:neutral,,0.7
26569,1:negative,1:negative,,0.7
26570,1:negative,1:negative,,0.61
26571,3:neutral,3:neutral,,0.73
26572,3:neutral,3:neutral,,0.67
26573,2:positive,2:positive,,0.9
26574,2:positive,2:positive,,0.86
26575,2:positive,2:positive,,0.85
26576,3:neutral,3:neutral,,0.73
26577,1:negative,1:negative,,0.7
26578,1:negative,1:negative,,0.79
26579,2:positive,2:positive,,0.98
26580,2:positive,2:positive,,0.91
26581,2:positive,2:positive,,0.91
26582,3:neutral,3:neutral,,0.68
26583,2:positive,2:positive,,0.84
26584,1:negative,1:negative,,0.72
26585,2:positive,2:positive,,0.89
26586,3:neutral,3:neutral,,0.75
26587,1:negative,1:negative,,0.86
26588,2:positive,2:positive,,0.87
26589,3:neutral,3:neutral,,0.81
26590,2:positive,2:positive,,0.81
26591,3:neutral,3:neutral,,0.61
26592,3:neutral,3:neutral,,0.75
26593,2:positive,2:positive,,0.81
26594,2:positive,2:positive,,0.609
26595,2:positive,2:positive,,0.95
26596,3:neutral,3:neutral,,0.73
26597,2:positive,2:positive,,0.93
26598,1:negative,1:negative,,0.75
26599,2:positive,2:positive,,0.79
26600,2:positive,2:positive,,0.867
26601,2:positive,2:positive,,0.79
26602,2:positive,2:positive,,0.95
26603,2:positive,2:positive,,0.9
26604,3:neutral,3:neutral,,0.76
26605,2:positive,2:positive,,0.98
26606,1:negative,1:negative,,0.704
26607,2:positive,2:positive,,0.93
26608,3:neutral,3:neutral,,0.77
26609,2:positive,2:positive,,0.85
26610,3:neutral,3:neutral,,0.67
26611,1:negative,1:negative,,0.81
26612,2:positive,2:positive,,0.79
26613,2:positive,2:positive,,0.91
26614,2:positive,2:positive,,0.98
26615,3:neutral,3:neutral,,0.67
26616,2:positive,2:positive,,0.87
26617,2:positive,2:positive,,0.75
26618,1:negative,1:negative,,0.73
26619,3:neutral,3:neutral,,0.76
26620,2:positive,2:positive,,0.87
26621,2:positive,2:positive,,0.88
26622,2:positive,2:positive,,0.95
26623,2:positive,2:positive,,0.93
26624,1:negative,1:negative,,0.77
26625,2:positive,2:positive,,0.81
26626,1:negative,1:negative,,0.71
26627,3:neutral,3:neutral,,0.58
26628,2:positive,2:positive,,0.92
26629,3:neutral,3:neutral,,0.74
26630,3:neutral,3:neutral,,0.71
26631,2:positive,2:positive,,0.81
26632,2:positive,2:positive,,0.84
26633,1:negative,1:negative,,0.93
26634,1:negative,1:negative,,0.83
26635,1:negative,1:negative,,0.85
26636,3:neutral,3:neutral,,0.74
26637,2:positive,2:positive,,0.728
26638,3:neutral,3:neutral,,0.64
26639,2:positive,2:positive,,0.98
26640,2:positive,2:positive,,0.98
26641,1:negative,1:negative,,0.84
26642,2:positive,2:positive,,0.89
26643,1:negative,1:negative,,0.89
26644,2:positive,2:positive,,0.97
26645,1:negative,1:negative,,0.77
26646,2:positive,2:positive,,0.84
26647,2:positive,2:positive,,0.93
26648,1:negative,1:negative,,0.85
26649,2:positive,2:positive,,0.83
26650,1:negative,1:negative,,0.89
26651,3:neutral,3:neutral,,0.68
26652,2:positive,2:positive,,0.89
26653,2:positive,2:positive,,0.99
26654,2:positive,2:positive,,0.95
26655,2:positive,2:positive,,0.93
26656,2:positive,2:positive,,0.88
26657,2:positive,2:positive,,0.99
26658,1:negative,1:negative,,0.83
26659,1:negative,1:negative,,0.78
26660,2:positive,2:positive,,0.84
26661,1:negative,1:negative,,0.88
26662,2:positive,2:positive,,0.9
26663,2:positive,2:positive,,0.93
26664,1:negative,1:negative,,0.68
26665,2:positive,2:positive,,0.78
26666,1:negative,1:negative,,0.88
26667,2:positive,2:positive,,0.83
26668,3:neutral,3:neutral,,0.72
26669,1:negative,1:negative,,0.83
26670,1:negative,1:negative,,0.9
26671,2:positive,2:positive,,0.91
26672,2:positive,2:positive,,0.78
26673,2:positive,2:positive,,0.9
26674,2:positive,2:positive,,0.86
26675,2:positive,2:positive,,0.97
26676,2:positive,2:positive,,0.83
26677,2:positive,2:positive,,0.85
26678,2:positive,2:positive,,0.9
26679,2:positive,2:positive,,0.9
26680,3:neutral,3:neutral,,0.63
26681,2:positive,2:positive,,0.88
26682,2:positive,2:positive,,0.83
26683,3:neutral,3:neutral,,0.72
26684,2:positive,2:positive,,0.75
26685,2:positive,2:positive,,0.88
26686,2:positive,2:positive,,0.86
26687,3:neutral,3:neutral,,0.81
26688,2:positive,2:positive,,0.97
26689,3:neutral,3:neutral,,0.69
26690,2:positive,2:positive,,0.9
26691,1:negative,1:negative,,0.72
26692,2:positive,2:positive,,0.82
26693,1:negative,1:negative,,0.62
26694,2:positive,2:positive,,0.93
26695,2:positive,2:positive,,0.9
26696,3:neutral,3:neutral,,0.74
26697,2:positive,2:positive,,0.83
26698,3:neutral,3:neutral,,0.678
26699,2:positive,2:positive,,0.88
26700,2:positive,2:positive,,0.95
26701,3:neutral,3:neutral,,0.61
26702,2:positive,2:positive,,0.94
26703,2:positive,2:positive,,0.91
26704,1:negative,1:negative,,0.9
26705,2:positive,2:positive,,0.83
26706,1:negative,1:negative,,0.85
26707,3:neutral,3:neutral,,0.74
26708,2:positive,2:positive,,0.97
26709,2:positive,2:positive,,0.88
26710,3:neutral,3:neutral,,0.76
26711,2:positive,2:positive,,0.95
26712,2:positive,2:positive,,0.77
26713,2:positive,2:positive,,0.843
26714,2:positive,2:positive,,0.94
26715,1:negative,1:negative,,0.86
26716,2:positive,2:positive,,0.85
26717,2:positive,2:positive,,0.96
26718,2:positive,2:positive,,0.88
26719,2:positive,2:positive,,0.91
26720,1:negative,1:negative,,0.77
26721,3:neutral,3:neutral,,0.72
26722,1:negative,1:negative,,0.73
26723,2:positive,2:positive,,0.86
26724,2:positive,2:positive,,0.92
26725,2:positive,2:positive,,0.87
26726,3:neutral,3:neutral,,0.75
26727,1:negative,1:negative,,0.87
26728,2:positive,2:positive,,0.88
26729,1:negative,1:negative,,0.76
26730,1:negative,1:negative,,0.7
26731,2:positive,2:positive,,0.96
26732,3:neutral,3:neutral,,0.83
26733,1:negative,1:negative,,0.88
26734,2:positive,2:positive,,0.88
26735,1:negative,1:negative,,0.9
26736,1:negative,1:negative,,0.91
26737,1:negative,1:negative,,0.84
26738,3:neutral,3:neutral,,0.82
26739,2:positive,2:positive,,0.83
26740,1:negative,1:negative,,0.91
26741,3:neutral,3:neutral,,0.71
26742,1:negative,1:negative,,0.88
26743,2:positive,2:positive,,0.85
26744,3:neutral,3:neutral,,0.63
26745,2:positive,2:positive,,0.92
26746,2:positive,2:positive,,0.97
26747,2:positive,2:positive,,0.9
26748,3:neutral,3:neutral,,0.73
26749,3:neutral,3:neutral,,0.65
26750,1:negative,1:negative,,0.68
26751,2:positive,2:positive,,0.84
26752,1:negative,1:negative,,0.83
26753,2:positive,2:positive,,0.79
26754,1:negative,1:negative,,0.77
26755,2:positive,2:positive,,0.94
26756,2:positive,2:positive,,0.95
26757,2:positive,2:positive,,0.99
26758,1:negative,1:negative,,0.86
26759,2:positive,2:positive,,0.94
26760,2:positive,2:positive,,0.95
26761,2:positive,2:positive,,0.92
26762,3:neutral,3:neutral,,0.67
26763,1:negative,1:negative,,0.69
26764,2:positive,2:positive,,0.88
26765,2:positive,2:positive,,0.89
26766,2:positive,2:positive,,0.99
26767,3:neutral,3:neutral,,0.87
26768,1:negative,1:negative,,0.78
26769,2:positive,2:positive,,0.91
26770,2:positive,2:positive,,0.89
26771,2:positive,2:positive,,0.97
26772,3:neutral,3:neutral,,0.69
26773,1:negative,1:negative,,0.68
26774,2:positive,2:positive,,0.8
26775,1:negative,1:negative,,0.9
26776,2:positive,2:positive,,0.83
26777,1:negative,1:negative,,0.8
26778,2:positive,2:positive,,0.95
26779,3:neutral,3:neutral,,0.73
26780,2:positive,2:positive,,0.96
26781,2:positive,2:positive,,0.8
26782,3:neutral,3:neutral,,0.71
26783,1:negative,1:negative,,0.83
26784,2:positive,2:positive,,0.83
26785,2:positive,2:positive,,0.86
26786,2:positive,2:positive,,0.86
26787,2:positive,2:positive,,0.82
26788,3:neutral,3:neutral,,0.73
26789,2:positive,2:positive,,0.99
26790,2:positive,2:positive,,0.92
26791,3:neutral,3:neutral,,0.59
26792,1:negative,1:negative,,0.84
26793,3:neutral,3:neutral,,0.72
26794,1:negative,1:negative,,0.75
26795,2:positive,2:positive,,0.87
26796,2:positive,2:positive,,0.77
26797,2:positive,2:positive,,0.93
26798,2:positive,2:positive,,0.86
26799,2:positive,2:positive,,0.91
26800,2:positive,2:positive,,0.93
26801,2:positive,2:positive,,0.85
26802,2:positive,2:positive,,0.92
26803,1:negative,1:negative,,0.94
26804,1:negative,1:negative,,0.69
26805,2:positive,2:positive,,0.89
26806,1:negative,1:negative,,0.83
26807,1:negative,1:negative,,0.83
26808,2:positive,2:positive,,0.84
26809,2:positive,2:positive,,0.87
26810,2:positive,2:positive,,0.84
26811,1:negative,1:negative,,0.83
26812,2:positive,2:positive,,0.87
26813,2:positive,2:positive,,0.92
26814,1:negative,1:negative,,0.75
26815,3:neutral,3:neutral,,0.7
26816,2:positive,2:positive,,0.95
26817,2:positive,2:positive,,0.89
26818,2:positive,2:positive,,0.88
26819,2:positive,2:positive,,0.87
26820,2:positive,2:positive,,0.86
26821,3:neutral,3:neutral,,0.69
26822,2:positive,2:positive,,0.73
26823,2:positive,2:positive,,0.8
26824,2:positive,2:positive,,0.89
26825,2:positive,2:positive,,0.83
26826,2:positive,2:positive,,0.93
26827,1:negative,1:negative,,0.85
26828,1:negative,1:negative,,0.64
26829,2:positive,2:positive,,0.9
26830,1:negative,1:negative,,0.84
26831,2:positive,2:positive,,0.87
26832,2:positive,2:positive,,0.97
26833,1:negative,1:negative,,0.8
26834,1:negative,1:negative,,0.88
26835,2:positive,2:positive,,0.93
26836,1:negative,1:negative,,0.79
26837,2:positive,2:positive,,0.9
26838,3:neutral,3:neutral,,0.82
26839,1:negative,1:negative,,0.79
26840,1:negative,1:negative,,0.87
26841,1:negative,1:negative,,0.69
26842,2:positive,2:positive,,0.96
26843,1:negative,1:negative,,0.89
26844,1:negative,1:negative,,0.76
26845,2:positive,2:positive,,0.98
26846,2:positive,2:positive,,0.82
26847,2:positive,2:positive,,0.96
26848,1:negative,1:negative,,0.8
26849,2:positive,2:positive,,0.89
26850,1:negative,1:negative,,0.95
26851,1:negative,1:negative,,0.92
26852,1:negative,1:negative,,0.85
26853,2:positive,2:positive,,0.93
26854,2:positive,2:positive,,0.93
